message_metric,music_metric,correlation,p_value
textstat_difficult_word_ratio_iqr,duration_ms_median,0.03492310268968427,0.2832527370921053
textstat_difficult_word_ratio_iqr,duration_ms_q3,0.031958595172028814,0.3261464957109946
textstat_difficult_word_ratio_iqr,duration_ms_range,0.09964009574002082,0.002153322237918331
textstat_difficult_word_ratio_iqr,duration_ms_iqr,0.0018977560501249914,0.9535157401639051
textstat_difficult_word_ratio_iqr,duration_ms_std_dev,0.04805939996085863,0.14156016753388118
textstat_difficult_word_ratio_iqr,duration_ms_min,-0.01828177502178767,0.5743898671528573
textstat_difficult_word_ratio_iqr,duration_ms_max,0.1000582826633921,0.0020618875647272885
textstat_difficult_word_ratio_iqr,duration_ms_mean,0.048094476722965344,0.13936846887577176
textstat_difficult_word_ratio_iqr,duration_ms_skewness,0.052395451551951175,0.11069615816606904
textstat_difficult_word_ratio_iqr,explicit_q1,-0.051832930621817264,0.11111656371837765
textstat_difficult_word_ratio_iqr,explicit_median,-0.03440171392971684,0.2905064281415835
textstat_difficult_word_ratio_iqr,explicit_q3,-0.0575124567283877,0.07705389641678877
textstat_difficult_word_ratio_iqr,explicit_range,-0.012901642529245954,0.6918770028506603
textstat_difficult_word_ratio_iqr,explicit_iqr,-0.026899856543012482,0.4085672604888928
textstat_difficult_word_ratio_iqr,explicit_std_dev,-0.010436375164238114,0.749692806665827
textstat_difficult_word_ratio_iqr,explicit_min,0.01659976427221877,0.6101068670141664
textstat_difficult_word_ratio_iqr,explicit_max,-0.006602382851392865,0.8392882665171381
textstat_difficult_word_ratio_iqr,explicit_mean,-0.04378563862030909,0.17843651759839907
textstat_difficult_word_ratio_iqr,explicit_skewness,0.003783569873774687,0.9083624498900186
textstat_difficult_word_ratio_iqr,release_year_q1,0.007130626798603184,0.8266264397362356
textstat_difficult_word_ratio_iqr,release_year_median,0.00670906029348066,0.8367277838110518
textstat_difficult_word_ratio_iqr,release_year_q3,0.0066851275551151135,0.8373020705861899
textstat_difficult_word_ratio_iqr,release_year_range,-0.03031841026480121,0.35160119753825336
textstat_difficult_word_ratio_iqr,release_year_iqr,-0.007280103257137383,0.823051543956873
textstat_difficult_word_ratio_iqr,release_year_std_dev,-0.037122404933774736,0.25628810567838317
textstat_difficult_word_ratio_iqr,release_year_min,0.030418039387708894,0.3500200738708723
textstat_difficult_word_ratio_iqr,release_year_max,0.027088625006749495,0.40528532038918463
textstat_difficult_word_ratio_iqr,release_year_mean,0.02005975143196774,0.537745172054132
textstat_difficult_word_ratio_iqr,release_year_skewness,0.023554104694925262,0.4735819424384956
textstat_difficult_word_ratio_iqr,artist_entropy,0.01992321192214849,0.5400883642064885
textstat_difficult_word_ratio_iqr,album_entropy,0.028372755871156348,0.3828761560611527
textstat_difficult_word_ratio_iqr,track_entropy,0.03748178144689365,0.2489383358211519
textstat_difficult_word_ratio_iqr,playlist_length_q1,0.07684009582137634,0.017969102301309096
textstat_difficult_word_ratio_iqr,playlist_length_median,0.0633753771289808,0.05109396286183081
textstat_difficult_word_ratio_iqr,playlist_length_q3,0.042673796347207436,0.1892591172348177
textstat_difficult_word_ratio_iqr,playlist_length_range,0.03316917035589532,0.30763405875337474
textstat_difficult_word_ratio_iqr,playlist_length_iqr,0.005491810241019033,0.8658997864983625
textstat_difficult_word_ratio_iqr,playlist_length_std_dev,0.03175838147350855,0.3751312296159307
textstat_difficult_word_ratio_iqr,playlist_length_min,0.06057449988801604,0.06227725753870508
textstat_difficult_word_ratio_iqr,playlist_length_max,0.040604973003526196,0.2116369513347259
textstat_difficult_word_ratio_iqr,playlist_length_mean,0.044439795962717236,0.17157700781240157
textstat_difficult_word_ratio_iqr,playlist_length_skewness,0.0937042341652058,0.016038322157540252
textstat_difficult_word_ratio_iqr,playlists_count,0.06444216704957728,0.03052391901359313
textstat_difficult_word_ratio_iqr,tracks_count,0.05301346885065944,0.07524275408089678
textstat_difficult_word_ratio_iqr,has_spotify,0.07014167029368103,0.0005442416510866578
textstat_difficult_word_ratio_std_dev,acousticness_q1,-0.03299513377267663,0.4261065653170803
textstat_difficult_word_ratio_std_dev,acousticness_median,-0.03773050118836053,0.36273322128737173
textstat_difficult_word_ratio_std_dev,acousticness_q3,-0.03752445457740641,0.36536189774194733
textstat_difficult_word_ratio_std_dev,acousticness_range,-0.008474625180151062,0.8380694855873656
textstat_difficult_word_ratio_std_dev,acousticness_iqr,-0.02305344413297315,0.5782163779412068
textstat_difficult_word_ratio_std_dev,acousticness_std_dev,-0.01174360184872992,0.7781475913266988
textstat_difficult_word_ratio_std_dev,acousticness_min,0.051845803510136436,0.21090982962964508
textstat_difficult_word_ratio_std_dev,acousticness_max,0.011475068795676665,0.7819931621493285
textstat_difficult_word_ratio_std_dev,acousticness_mean,-0.029385049252042633,0.47847751446153536
textstat_difficult_word_ratio_std_dev,acousticness_skewness,0.04644651147987834,0.2678473520685544
textstat_difficult_word_ratio_std_dev,danceability_q1,0.040400787653813344,0.3297411996636884
textstat_difficult_word_ratio_std_dev,danceability_median,0.029832844124929526,0.4717966968734753
textstat_difficult_word_ratio_std_dev,danceability_q3,0.011156380877595707,0.7879013163638581
textstat_difficult_word_ratio_std_dev,danceability_range,0.030855194653898695,0.4567378800541999
textstat_difficult_word_ratio_std_dev,danceability_iqr,-0.053739885409646734,0.1946870057470714
textstat_difficult_word_ratio_std_dev,danceability_std_dev,-0.0035442223715287185,0.9322417596037803
textstat_difficult_word_ratio_std_dev,danceability_min,-0.025951897769758064,0.5313689392721315
textstat_difficult_word_ratio_std_dev,danceability_max,0.024653549670541265,0.5521149895929387
textstat_difficult_word_ratio_std_dev,danceability_mean,0.027176366337166958,0.5121712840614547
textstat_difficult_word_ratio_std_dev,danceability_skewness,-0.038394917524163914,0.3597733564739615
textstat_difficult_word_ratio_std_dev,energy_q1,0.05204365185516361,0.20917100581272044
textstat_difficult_word_ratio_std_dev,energy_median,0.06640606003101901,0.10891113227817613
textstat_difficult_word_ratio_std_dev,energy_q3,0.05723257877545703,0.16720001286221167
textstat_difficult_word_ratio_std_dev,energy_range,-0.0005738348154703157,0.988959517047974
textstat_difficult_word_ratio_std_dev,energy_iqr,-0.006820626411902024,0.8693559263646022
textstat_difficult_word_ratio_std_dev,energy_std_dev,0.01124772471603062,0.7872858173640205
textstat_difficult_word_ratio_std_dev,energy_min,-0.0026957189443374222,0.9481695929662334
textstat_difficult_word_ratio_std_dev,energy_max,-0.007158876021195481,0.8629394334233271
textstat_difficult_word_ratio_std_dev,energy_mean,0.05352795302110129,0.1964554703244681
textstat_difficult_word_ratio_std_dev,energy_skewness,-0.07532943250097972,0.07207340205903717
textstat_difficult_word_ratio_std_dev,liveness_q1,0.029195878540860257,0.4813152363739817
textstat_difficult_word_ratio_std_dev,liveness_median,0.08344594236231903,0.043825236258304194
textstat_difficult_word_ratio_std_dev,liveness_q3,0.10986407914964835,0.007875873846286413
textstat_difficult_word_ratio_std_dev,liveness_range,0.04695127960578458,0.2572886878086572
textstat_difficult_word_ratio_std_dev,liveness_iqr,0.10567907292718767,0.010602377643339446
textstat_difficult_word_ratio_std_dev,liveness_std_dev,0.07624004280005295,0.06700603365896764
textstat_difficult_word_ratio_std_dev,liveness_min,0.005541063878741373,0.893703077222311
textstat_difficult_word_ratio_std_dev,liveness_max,0.05129870886670685,0.21577229174811338
textstat_difficult_word_ratio_std_dev,liveness_mean,0.10079237148419253,0.014820037247197446
textstat_difficult_word_ratio_std_dev,liveness_skewness,-0.042716656475755774,0.3082178014453095
textstat_difficult_word_ratio_std_dev,loudness_q1,0.060902171088615495,0.14156746592378594
textstat_difficult_word_ratio_std_dev,loudness_median,0.07448128555642669,0.07208767701442055
textstat_difficult_word_ratio_std_dev,loudness_q3,0.08738504620029443,0.034749054004697695
textstat_difficult_word_ratio_std_dev,loudness_range,0.024424687160992276,0.5558126423428834
textstat_difficult_word_ratio_std_dev,loudness_iqr,-0.019077759810600697,0.6454523434190611
textstat_difficult_word_ratio_std_dev,loudness_std_dev,-0.00569939180575689,0.8912464620751189
textstat_difficult_word_ratio_std_dev,loudness_min,-0.018095562713128736,0.6625481039739632
textstat_difficult_word_ratio_std_dev,loudness_max,0.04365580825791396,0.29223462630529723
textstat_difficult_word_ratio_std_dev,loudness_mean,0.07105833306987598,0.08621836907087468
textstat_difficult_word_ratio_std_dev,loudness_skewness,0.012619006978197707,0.7634983561736776
textstat_difficult_word_ratio_std_dev,mode_q1,-0.015014202203923615,0.7172940275999822
textstat_difficult_word_ratio_std_dev,mode_median,0.00031826264829841466,0.9938765465433418
textstat_difficult_word_ratio_std_dev,mode_q3,-0.021150193588477903,0.6099957654393505
textstat_difficult_word_ratio_std_dev,mode_range,-0.0102549574642568,0.8046777742704535
textstat_difficult_word_ratio_std_dev,mode_iqr,0.0004188610116892447,0.9919410664795025
textstat_difficult_word_ratio_std_dev,mode_std_dev,0.004191578296803044,0.9199039838653397
textstat_difficult_word_ratio_std_dev,mode_min,-0.008110964148811548,0.8449282962699807
textstat_difficult_word_ratio_std_dev,mode_max,-0.020531677588871332,0.6204875012021349
textstat_difficult_word_ratio_std_dev,mode_mean,-0.007896645093188022,0.8489759829844042
textstat_difficult_word_ratio_std_dev,mode_skewness,0.00821367311858706,0.8447323443228513
textstat_difficult_word_ratio_std_dev,speechiness_q1,0.009066287304561313,0.8269368741165926
textstat_difficult_word_ratio_std_dev,speechiness_median,-0.011370952255909044,0.7839220169807303
textstat_difficult_word_ratio_std_dev,speechiness_q3,0.007283015321660605,0.8605867856327051
textstat_difficult_word_ratio_std_dev,speechiness_range,0.026367212690619833,0.524816927212705
textstat_difficult_word_ratio_std_dev,speechiness_iqr,0.005871070033715578,0.8874133013307125
textstat_difficult_word_ratio_std_dev,speechiness_std_dev,-0.012069504476074192,0.7721582601120268
textstat_difficult_word_ratio_std_dev,speechiness_min,-0.011189158608198238,0.7872930818951978
textstat_difficult_word_ratio_std_dev,speechiness_max,0.026353066890481627,0.5250394108417997
textstat_difficult_word_ratio_std_dev,speechiness_mean,-0.005220770037038377,0.8998141270038101
textstat_difficult_word_ratio_std_dev,speechiness_skewness,-0.03944187621392766,0.34681334152157905
textstat_difficult_word_ratio_std_dev,tempo_q1,0.086559944843255,0.03650474198658523
textstat_difficult_word_ratio_std_dev,tempo_median,0.07792367249713976,0.0598443876011553
textstat_difficult_word_ratio_std_dev,tempo_q3,0.0814134828576423,0.04924137093106267
textstat_difficult_word_ratio_std_dev,tempo_range,0.009125288235191252,0.8258285838685909
textstat_difficult_word_ratio_std_dev,tempo_iqr,-0.003417415880713812,0.934321570404393
textstat_difficult_word_ratio_std_dev,tempo_std_dev,0.004356531829402592,0.9167631337299516
textstat_difficult_word_ratio_std_dev,tempo_min,0.01493382697646536,0.7187431143088748
textstat_difficult_word_ratio_std_dev,tempo_max,0.0347625410910405,0.40173403922292134
textstat_difficult_word_ratio_std_dev,tempo_mean,0.11483999772583661,0.005461293834046438
textstat_difficult_word_ratio_std_dev,tempo_skewness,0.007640529567532601,0.8554433046357124
textstat_difficult_word_ratio_std_dev,valence_q1,0.03770201965337443,0.3630958744403538
textstat_difficult_word_ratio_std_dev,valence_median,0.06303442097187473,0.12812305390604528
textstat_difficult_word_ratio_std_dev,valence_q3,0.054993892881567176,0.18446087162938038
textstat_difficult_word_ratio_std_dev,valence_range,0.0020973727363535802,0.959662779049606
textstat_difficult_word_ratio_std_dev,valence_iqr,0.030804914937078896,0.45747212464291487
textstat_difficult_word_ratio_std_dev,valence_std_dev,0.04175228761027572,0.3163160289000714
textstat_difficult_word_ratio_std_dev,valence_min,-0.013910075417278229,0.7372870303749648
textstat_difficult_word_ratio_std_dev,valence_max,-0.008703499587151218,0.8337590603070818
textstat_difficult_word_ratio_std_dev,valence_mean,0.05216095063279129,0.20814500900554078
textstat_difficult_word_ratio_std_dev,valence_skewness,-0.07554076070529274,0.07127606852429876
textstat_difficult_word_ratio_std_dev,popularity_q1,-0.029923775937499144,0.46930372505737444
textstat_difficult_word_ratio_std_dev,popularity_median,-0.0029296264763324516,0.943534576592607
textstat_difficult_word_ratio_std_dev,popularity_q3,0.011875856593534264,0.7740158058874322
textstat_difficult_word_ratio_std_dev,popularity_range,-0.020528449316506648,0.6196424765013661
textstat_difficult_word_ratio_std_dev,popularity_iqr,0.053632507645852194,0.19443270179033606
textstat_difficult_word_ratio_std_dev,popularity_std_dev,0.008952388548967538,0.8290773516716529
textstat_difficult_word_ratio_std_dev,popularity_min,0.009609740119496626,0.8162780918961599
textstat_difficult_word_ratio_std_dev,popularity_max,-0.024535322468341773,0.553003118974324
textstat_difficult_word_ratio_std_dev,popularity_mean,-0.01684236821524619,0.6838483402747715
textstat_difficult_word_ratio_std_dev,popularity_skewness,0.0010638998283998388,0.9796205043930798
textstat_difficult_word_ratio_std_dev,duration_ms_q1,0.014603260380731288,0.7240332155737333
textstat_difficult_word_ratio_std_dev,duration_ms_median,0.01575188562007937,0.7033159396823336
textstat_difficult_word_ratio_std_dev,duration_ms_q3,0.03632651569910227,0.379653026898013
textstat_difficult_word_ratio_std_dev,duration_ms_range,0.051942640638851435,0.2088852925943718
textstat_difficult_word_ratio_std_dev,duration_ms_iqr,0.03843736013280657,0.35256680072628815
textstat_difficult_word_ratio_std_dev,duration_ms_std_dev,0.04025317742551505,0.33151271147195355
textstat_difficult_word_ratio_std_dev,duration_ms_min,0.004355748636579286,0.9161322151924574
textstat_difficult_word_ratio_std_dev,duration_ms_max,0.0527938954587273,0.20151073526955562
textstat_difficult_word_ratio_std_dev,duration_ms_mean,0.035794075050106434,0.3866817460763454
textstat_difficult_word_ratio_std_dev,duration_ms_skewness,0.039004456174983104,0.3488255001633156
textstat_difficult_word_ratio_std_dev,explicit_q1,-0.014682268937800485,0.7226014897386744
textstat_difficult_word_ratio_std_dev,explicit_median,-0.04064608829022163,0.32556610979300543
textstat_difficult_word_ratio_std_dev,explicit_q3,-0.10884174408119975,0.008308953552318537
textstat_difficult_word_ratio_std_dev,explicit_range,-0.01359972725253348,0.7423006753359921
textstat_difficult_word_ratio_std_dev,explicit_iqr,-0.10256713515025882,0.012909066652125517
textstat_difficult_word_ratio_std_dev,explicit_std_dev,-0.025795906480825886,0.5338405023473048
textstat_difficult_word_ratio_std_dev,explicit_min,0.005995745096363802,0.8847447669376637
textstat_difficult_word_ratio_std_dev,explicit_max,-0.012061972507020095,0.7705724758357368
textstat_difficult_word_ratio_std_dev,explicit_mean,-0.06124378945078802,0.13832747220804503
textstat_difficult_word_ratio_std_dev,explicit_skewness,0.0047154631407982876,0.90985544630057
textstat_difficult_word_ratio_std_dev,release_year_q1,-0.029040075720768617,0.4825334096656665
textstat_difficult_word_ratio_std_dev,release_year_median,-0.009858710562319212,0.8116063020086873
textstat_difficult_word_ratio_std_dev,release_year_q3,0.0021558287392373083,0.9584328195033857
textstat_difficult_word_ratio_std_dev,release_year_range,0.010304239568325085,0.8032629811834803
textstat_difficult_word_ratio_std_dev,release_year_iqr,0.04230543355953427,0.30618829179065116
textstat_difficult_word_ratio_std_dev,release_year_std_dev,-0.03188638152809323,0.44182572702884904
textstat_difficult_word_ratio_std_dev,release_year_min,-0.010100420438527083,0.8070771427935098
textstat_difficult_word_ratio_std_dev,release_year_max,0.04722583717078924,0.2532919250810426
textstat_difficult_word_ratio_std_dev,release_year_mean,0.03588497096330191,0.3854762600321717
textstat_difficult_word_ratio_std_dev,release_year_skewness,-0.029793887952437113,0.47428619147093304
textstat_difficult_word_ratio_std_dev,artist_entropy,0.020579341728570587,0.6181750207366632
textstat_difficult_word_ratio_std_dev,album_entropy,0.015389699401597177,0.7093522194714225
textstat_difficult_word_ratio_std_dev,track_entropy,0.011254090757851148,0.7851933288221381
textstat_difficult_word_ratio_std_dev,playlist_length_q1,0.07213652290522513,0.0802452391754332
textstat_difficult_word_ratio_std_dev,playlist_length_median,0.04027749310631092,0.3291502364463925
textstat_difficult_word_ratio_std_dev,playlist_length_q3,0.037501649064454017,0.3636004955105303
textstat_difficult_word_ratio_std_dev,playlist_length_range,0.02056441886219915,0.6184297947652473
textstat_difficult_word_ratio_std_dev,playlist_length_iqr,-0.00326244841314034,0.9370251271683885
textstat_difficult_word_ratio_std_dev,playlist_length_std_dev,0.00295167559243424,0.9487340852904054
textstat_difficult_word_ratio_std_dev,playlist_length_min,0.0770045445583651,0.0618106031299579
textstat_difficult_word_ratio_std_dev,playlist_length_max,0.03144342473224343,0.446252289974437
textstat_difficult_word_ratio_std_dev,playlist_length_mean,0.03168759775266763,0.4427274696237958
textstat_difficult_word_ratio_std_dev,playlist_length_skewness,0.054122390590078125,0.2796039941065403
textstat_difficult_word_ratio_std_dev,playlists_count,0.050176289271233784,0.1867392001163733
textstat_difficult_word_ratio_std_dev,tracks_count,0.022860842423965078,0.5476826585855461
textstat_difficult_word_ratio_std_dev,has_spotify,0.09387603166257136,0.00036262317742952324
textstat_difficult_word_ratio_min,acousticness_q1,0.0026087182137451673,0.9363362773790534
textstat_difficult_word_ratio_min,acousticness_median,0.0007384920883650937,0.9819600790575113
textstat_difficult_word_ratio_min,acousticness_q3,-0.03176967154085753,0.33055865343262436
textstat_difficult_word_ratio_min,acousticness_range,-0.030696675063579308,0.34716037330053184
textstat_difficult_word_ratio_min,acousticness_iqr,-0.04144261398031767,0.20427661800356398
textstat_difficult_word_ratio_min,acousticness_std_dev,-0.012960936478657752,0.6939785991212891
textstat_difficult_word_ratio_min,acousticness_min,0.008327013083504364,0.7987492803601817
textstat_difficult_word_ratio_min,acousticness_max,-0.03222726818697299,0.3236372543954938
textstat_difficult_word_ratio_min,acousticness_mean,-0.01736804102348195,0.5948467694753757
textstat_difficult_word_ratio_min,acousticness_skewness,0.04582737458930642,0.1658011890341752
textstat_difficult_word_ratio_min,danceability_q1,-0.03481134335505767,0.286333880532969
textstat_difficult_word_ratio_min,danceability_median,-0.035889026796616416,0.27166917902058596
textstat_difficult_word_ratio_min,danceability_q3,-0.04880450754331083,0.1348575781967741
textstat_difficult_word_ratio_min,danceability_range,0.015999939309063304,0.6241852128920826
textstat_difficult_word_ratio_min,danceability_iqr,-0.012087194260014384,0.7113029337132203
textstat_difficult_word_ratio_min,danceability_std_dev,0.03254909040601854,0.32299142645291684
textstat_difficult_word_ratio_min,danceability_min,-0.04505833419923462,0.16748651736294715
textstat_difficult_word_ratio_min,danceability_max,-0.03789482011260831,0.24576223087071924
textstat_difficult_word_ratio_min,danceability_mean,-0.04030923139581754,0.2169365791961316
textstat_difficult_word_ratio_min,danceability_skewness,0.008839128112485798,0.7893456002040902
textstat_difficult_word_ratio_min,energy_q1,0.014554914660701232,0.6558319781555776
textstat_difficult_word_ratio_min,energy_median,0.007536337352812934,0.8175047103236799
textstat_difficult_word_ratio_min,energy_q3,-0.008068543245317951,0.8048682030943595
textstat_difficult_word_ratio_min,energy_range,-0.016202253784492675,0.619807434541622
textstat_difficult_word_ratio_min,energy_iqr,-0.031738277900926475,0.33103697965431234
textstat_difficult_word_ratio_min,energy_std_dev,-0.0023815145448390614,0.9423680320968851
textstat_difficult_word_ratio_min,energy_min,-0.004701743629537753,0.8855307009809923
textstat_difficult_word_ratio_min,energy_max,-0.048372046349433005,0.13835278640498933
textstat_difficult_word_ratio_min,energy_mean,0.00046564077602727073,0.9886247213107037
textstat_difficult_word_ratio_min,energy_skewness,-0.06843845844444099,0.038365922491024905
textstat_difficult_word_ratio_min,liveness_q1,-0.0033797104896428985,0.9175801330431516
textstat_difficult_word_ratio_min,liveness_median,-0.013208441785501415,0.685887753805432
textstat_difficult_word_ratio_min,liveness_q3,-0.01406004209669947,0.6668171145880308
textstat_difficult_word_ratio_min,liveness_range,0.02194158225342814,0.5016461229496048
textstat_difficult_word_ratio_min,liveness_iqr,-0.013697807218944506,0.6749035942002374
textstat_difficult_word_ratio_min,liveness_std_dev,0.008518982338099619,0.7959370923051085
textstat_difficult_word_ratio_min,liveness_min,-0.012581327521524417,0.7000609561998151
textstat_difficult_word_ratio_min,liveness_max,0.022250642228987337,0.4956384115289376
textstat_difficult_word_ratio_min,liveness_mean,-0.020055122807878165,0.5391346931401124
textstat_difficult_word_ratio_min,liveness_skewness,0.022769930477555687,0.4912693170472958
textstat_difficult_word_ratio_min,loudness_q1,0.003181968236476877,0.922386719732337
textstat_difficult_word_ratio_min,loudness_median,0.0045518239366961,0.8891567443970637
textstat_difficult_word_ratio_min,loudness_q3,0.002555105356714281,0.9376419662764996
textstat_difficult_word_ratio_min,loudness_range,0.002432309792669273,0.9406331578335845
textstat_difficult_word_ratio_min,loudness_iqr,-0.002596888137310482,0.9366243727904372
textstat_difficult_word_ratio_min,loudness_std_dev,-0.0025765863925440073,0.9376565887984681
textstat_difficult_word_ratio_min,loudness_min,-0.005219172440887071,0.8730347114834178
textstat_difficult_word_ratio_min,loudness_max,-0.011911614259649211,0.7153128300856767
textstat_difficult_word_ratio_min,loudness_mean,0.0046669541955744985,0.8863719277578346
textstat_difficult_word_ratio_min,loudness_skewness,0.00513490049387624,0.8766643563575907
textstat_difficult_word_ratio_min,mode_q1,0.02799579412926704,0.391245550385888
textstat_difficult_word_ratio_min,mode_median,0.024716567858477555,0.44910802140724293
textstat_difficult_word_ratio_min,mode_q3,-0.022017201082175517,0.500172646492826
textstat_difficult_word_ratio_min,mode_range,-0.05623739878001415,0.08483868476647409
textstat_difficult_word_ratio_min,mode_iqr,-0.03625999843461337,0.26674207900283475
textstat_difficult_word_ratio_min,mode_std_dev,-0.018695532018095637,0.570323382303242
textstat_difficult_word_ratio_min,mode_min,0.0330713643414737,0.311119043939267
textstat_difficult_word_ratio_min,mode_max,-0.04637746238662431,0.15538113210612378
textstat_difficult_word_ratio_min,mode_mean,0.014991787731506018,0.6461955978739996
textstat_difficult_word_ratio_min,mode_skewness,-0.03594183023205012,0.27718581319436647
textstat_difficult_word_ratio_min,speechiness_q1,0.024434049598987425,0.45431016945076524
textstat_difficult_word_ratio_min,speechiness_median,-0.009783210585354743,0.7645161445606146
textstat_difficult_word_ratio_min,speechiness_q3,-0.03041419351121999,0.3516176126503271
textstat_difficult_word_ratio_min,speechiness_range,-0.02260445434079481,0.48880814020535823
textstat_difficult_word_ratio_min,speechiness_iqr,-0.04694057940884918,0.15042024091088452
textstat_difficult_word_ratio_min,speechiness_std_dev,-0.0442453021497879,0.17902010365521284
textstat_difficult_word_ratio_min,speechiness_min,0.03535147350418207,0.27891855477273697
textstat_difficult_word_ratio_min,speechiness_max,-0.019767629825676036,0.5449685410854491
textstat_difficult_word_ratio_min,speechiness_mean,-0.022609679622125876,0.48870764807707906
textstat_difficult_word_ratio_min,speechiness_skewness,0.02674523544008235,0.41880451654228357
textstat_difficult_word_ratio_min,tempo_q1,0.02834956081428821,0.38528537923444806
textstat_difficult_word_ratio_min,tempo_median,0.0337004074167656,0.3020003157283378
textstat_difficult_word_ratio_min,tempo_q3,0.028697960926984473,0.379470092105783
textstat_difficult_word_ratio_min,tempo_range,0.030750983944940354,0.3463075725867471
textstat_difficult_word_ratio_min,tempo_iqr,-0.000839016827474296,0.9795049627806305
textstat_difficult_word_ratio_min,tempo_std_dev,0.0585474036693939,0.075271914671213
textstat_difficult_word_ratio_min,tempo_min,-0.03222479347475515,0.32367443036894183
textstat_difficult_word_ratio_min,tempo_max,0.02110191281518711,0.5181605343375519
textstat_difficult_word_ratio_min,tempo_mean,0.03287730916938515,0.31396832837569333
textstat_difficult_word_ratio_min,tempo_skewness,-0.0018261808948496143,0.9559832410994475
textstat_difficult_word_ratio_min,valence_q1,-0.015518763045832487,0.6346502819510489
textstat_difficult_word_ratio_min,valence_median,-0.030592810275286354,0.3487950520362119
textstat_difficult_word_ratio_min,valence_q3,-0.03870445296081085,0.23581139318678418
textstat_difficult_word_ratio_min,valence_range,-0.038832246419009155,0.23426712311764267
textstat_difficult_word_ratio_min,valence_iqr,-0.03435873107262055,0.29264919263147676
textstat_difficult_word_ratio_min,valence_std_dev,0.006878078762309863,0.8346083164047646
textstat_difficult_word_ratio_min,valence_min,0.007950134386524315,0.8076753872806932
textstat_difficult_word_ratio_min,valence_max,-0.055711681107506496,0.0877958507820898
textstat_difficult_word_ratio_min,valence_mean,-0.03317689096884387,0.30957678225309704
textstat_difficult_word_ratio_min,valence_skewness,-0.005696544616721196,0.8633001872203547
textstat_difficult_word_ratio_min,popularity_q1,-0.06535776208900854,0.044462176112293125
textstat_difficult_word_ratio_min,popularity_median,-0.08211626992158258,0.011517649473162734
textstat_difficult_word_ratio_min,popularity_q3,-0.07055060908480836,0.030024412284605465
textstat_difficult_word_ratio_min,popularity_range,0.029897311122860835,0.3583338664912811
textstat_difficult_word_ratio_min,popularity_iqr,0.022944029747355682,0.4809024276288479
textstat_difficult_word_ratio_min,popularity_std_dev,0.045306579104181705,0.1658338330690007
textstat_difficult_word_ratio_min,popularity_min,-0.044201235734337485,0.1743466760396936
textstat_difficult_word_ratio_min,popularity_max,-0.0016125322849183685,0.9604958979226755
textstat_difficult_word_ratio_min,popularity_mean,-0.07757586819173369,0.017011821918504158
textstat_difficult_word_ratio_min,popularity_skewness,0.05848722176092516,0.07494107126876991
textstat_difficult_word_ratio_min,duration_ms_q1,-0.020792044170874737,0.523000691357576
textstat_difficult_word_ratio_min,duration_ms_median,-0.00793710565635262,0.8073829882171235
textstat_difficult_word_ratio_min,duration_ms_q3,-0.0006583958861881666,0.9838650138550011
textstat_difficult_word_ratio_min,duration_ms_range,0.008443140361857386,0.7953668258624121
textstat_difficult_word_ratio_min,duration_ms_iqr,0.019343031416160433,0.5523751452432873
textstat_difficult_word_ratio_min,duration_ms_std_dev,0.0008881676475295434,0.9783393529986215
textstat_difficult_word_ratio_min,duration_ms_min,-0.021842406253572377,0.5022197841119468
textstat_difficult_word_ratio_min,duration_ms_max,0.0073904558317045765,0.8204146856607617
textstat_difficult_word_ratio_min,duration_ms_mean,-0.010397488754086172,0.7494364431148033
textstat_difficult_word_ratio_min,duration_ms_skewness,0.019311489253417052,0.5568346708404446
textstat_difficult_word_ratio_min,explicit_q1,0.02893337568150065,0.37404789952360223
textstat_difficult_word_ratio_min,explicit_median,-0.04443780696010761,0.17205004008194724
textstat_difficult_word_ratio_min,explicit_q3,-0.02727667293921418,0.40203159946221434
textstat_difficult_word_ratio_min,explicit_range,0.03230933077099828,0.32086250178037007
textstat_difficult_word_ratio_min,explicit_iqr,-0.04620744202372936,0.15558235083311558
textstat_difficult_word_ratio_min,explicit_std_dev,-0.013894889437251454,0.6709958575385132
textstat_difficult_word_ratio_min,explicit_min,0.00832788858562217,0.7980994157208829
textstat_difficult_word_ratio_min,explicit_max,0.03860946866059446,0.23546907927152197
textstat_difficult_word_ratio_min,explicit_mean,-0.019372141760497362,0.5517771540188896
textstat_difficult_word_ratio_min,explicit_skewness,0.04441731518761344,0.17639697030773108
textstat_difficult_word_ratio_min,release_year_q1,-0.03296336585660556,0.31115917803046717
textstat_difficult_word_ratio_min,release_year_median,-0.027915519070465335,0.39109530976144075
textstat_difficult_word_ratio_min,release_year_q3,-0.021178420832567976,0.5153054954139121
textstat_difficult_word_ratio_min,release_year_range,0.015440154566427526,0.6352895809743206
textstat_difficult_word_ratio_min,release_year_iqr,0.038650456728728334,0.23497192423876942
textstat_difficult_word_ratio_min,release_year_std_dev,0.016766312864271302,0.6082483499470961
textstat_difficult_word_ratio_min,release_year_min,-0.015400593285492072,0.6361564139431648
textstat_difficult_word_ratio_min,release_year_max,0.011389805435674125,0.7264394848819523
textstat_difficult_word_ratio_min,release_year_mean,-0.025332708055311317,0.43641829415566075
textstat_difficult_word_ratio_min,release_year_skewness,-0.02899130339153886,0.3776903791872794
textstat_difficult_word_ratio_min,artist_entropy,0.023616210519490675,0.467669702787622
textstat_difficult_word_ratio_min,album_entropy,0.030173150710605213,0.3534049355232912
